PERMNO,date,TICKER,COMNAM,PRC,RET,CFACPR
10107,20191212,MSFT,MICROSOFT CORP,153.24001,0.010152,1
10107,20191213,MSFT,MICROSOFT CORP,154.53000,0.008418,1
10107,20191216,MSFT,MICROSOFT CORP,155.53000,0.006471,1
10107,20191217,MSFT,MICROSOFT CORP,154.69000,-0.005401,1
10107,20191218,MSFT,MICROSOFT CORP,154.37000,-0.002069,1
10107,20191219,MSFT,MICROSOFT CORP,155.71001,0.008681,1
10107,20191220,MSFT,MICROSOFT CORP,157.41000,0.010918,1
10107,20191223,MSFT,MICROSOFT CORP,157.41000,0.000000,1
10107,20191224,MSFT,MICROSOFT CORP,157.38000,-0.000191,1
10107,20191226,MSFT,MICROSOFT CORP,158.67000,0.008197,1
10107,20191227,MSFT,MICROSOFT CORP,158.96001,0.001828,1
10107,20191230,MSFT,MICROSOFT CORP,157.59000,-0.008619,1
10107,20191231,MSFT,MICROSOFT CORP,157.70000,0.000698,1
10107,20200102,MSFT,MICROSOFT CORP,160.62000,0.018516,1
10107,20200103,MSFT,MICROSOFT CORP,158.62000,-0.012452,1
10107,20200106,MSFT,MICROSOFT CORP,159.03000,0.002585,1
10107,20200107,MSFT,MICROSOFT CORP,157.58000,-0.009118,1
10107,20200108,MSFT,MICROSOFT CORP,160.09000,0.015928,1
10107,20200109,MSFT,MICROSOFT CORP,162.09000,0.012493,1
10107,20200110,MSFT,MICROSOFT CORP,161.34000,-0.004627,1
10107,20200113,MSFT,MICROSOFT CORP,163.28000,0.012024,1
10107,20200114,MSFT,MICROSOFT CORP,162.13000,-0.007043,1
10107,20200115,MSFT,MICROSOFT CORP,163.17999,0.006476,1
10107,20200116,MSFT,MICROSOFT CORP,166.17000,0.018323,1
10107,20200117,MSFT,MICROSOFT CORP,167.10001,0.005597,1
10107,20200121,MSFT,MICROSOFT CORP,166.50000,-0.003591,1
10107,20200122,MSFT,MICROSOFT CORP,165.70000,-0.004805,1
10107,20200123,MSFT,MICROSOFT CORP,166.72000,0.006156,1
10107,20200124,MSFT,MICROSOFT CORP,165.03999,-0.010077,1
10107,20200127,MSFT,MICROSOFT CORP,162.28000,-0.016723,1
10107,20200128,MSFT,MICROSOFT CORP,165.46001,0.019596,1
10107,20200129,MSFT,MICROSOFT CORP,168.03999,0.015593,1
10107,20200130,MSFT,MICROSOFT CORP,172.78000,0.028208,1
10107,20200131,MSFT,MICROSOFT CORP,170.23000,-0.014759,1
10107,20200203,MSFT,MICROSOFT CORP,174.38000,0.024379,1
10107,20200204,MSFT,MICROSOFT CORP,180.12000,0.032917,1
10107,20200205,MSFT,MICROSOFT CORP,179.89999,-0.001221,1
10107,20200206,MSFT,MICROSOFT CORP,183.63000,0.020734,1
10107,20200207,MSFT,MICROSOFT CORP,183.89000,0.001416,1
10107,20200210,MSFT,MICROSOFT CORP,188.70000,0.026157,1
10107,20200211,MSFT,MICROSOFT CORP,184.44000,-0.022575,1
10107,20200212,MSFT,MICROSOFT CORP,184.71001,0.001464,1
10107,20200213,MSFT,MICROSOFT CORP,183.71001,-0.005414,1
10107,20200214,MSFT,MICROSOFT CORP,185.35001,0.008927,1
10107,20200218,MSFT,MICROSOFT CORP,187.23000,0.010143,1
10107,20200219,MSFT,MICROSOFT CORP,187.28000,0.002991,1
10107,20200220,MSFT,MICROSOFT CORP,184.42000,-0.015271,1
10107,20200221,MSFT,MICROSOFT CORP,178.59000,-0.031613,1
10107,20200224,MSFT,MICROSOFT CORP,170.89000,-0.043116,1
10107,20200225,MSFT,MICROSOFT CORP,168.07001,-0.016502,1
10107,20200226,MSFT,MICROSOFT CORP,170.17000,0.012495,1
10107,20200227,MSFT,MICROSOFT CORP,158.17999,-0.070459,1
10107,20200228,MSFT,MICROSOFT CORP,162.00999,0.024213,1
10107,20200302,MSFT,MICROSOFT CORP,172.78999,0.066539,1
10107,20200303,MSFT,MICROSOFT CORP,164.50999,-0.047919,1
10107,20200304,MSFT,MICROSOFT CORP,170.55000,0.036715,1
10107,20200305,MSFT,MICROSOFT CORP,166.27000,-0.025095,1
10107,20200306,MSFT,MICROSOFT CORP,161.57001,-0.028267,1
10107,20200309,MSFT,MICROSOFT CORP,150.62000,-0.067773,1
10107,20200310,MSFT,MICROSOFT CORP,160.92000,0.068384,1
10107,20200311,MSFT,MICROSOFT CORP,153.63000,-0.045302,1
10107,20200312,MSFT,MICROSOFT CORP,139.06000,-0.094838,1
10107,20200313,MSFT,MICROSOFT CORP,158.83000,0.142169,1
10107,20200316,MSFT,MICROSOFT CORP,135.42000,-0.147390,1
10107,20200317,MSFT,MICROSOFT CORP,146.57001,0.082337,1
10107,20200318,MSFT,MICROSOFT CORP,140.39999,-0.042096,1
10107,20200319,MSFT,MICROSOFT CORP,142.71001,0.016453,1
10107,20200320,MSFT,MICROSOFT CORP,137.35001,-0.037559,1
10107,20200323,MSFT,MICROSOFT CORP,135.98000,-0.009975,1
10107,20200324,MSFT,MICROSOFT CORP,148.34000,0.090896,1
10107,20200325,MSFT,MICROSOFT CORP,146.92000,-0.009573,1
10107,20200326,MSFT,MICROSOFT CORP,156.11000,0.062551,1
10107,20200327,MSFT,MICROSOFT CORP,149.70000,-0.041061,1
10107,20200330,MSFT,MICROSOFT CORP,160.23000,0.070341,1
10107,20200331,MSFT,MICROSOFT CORP,157.71001,-0.015727,1
10107,20200401,MSFT,MICROSOFT CORP,152.11000,-0.035508,1
10107,20200402,MSFT,MICROSOFT CORP,155.25999,0.020709,1
10107,20200403,MSFT,MICROSOFT CORP,153.83000,-0.009210,1
10107,20200406,MSFT,MICROSOFT CORP,165.27000,0.074368,1
10107,20200407,MSFT,MICROSOFT CORP,163.49001,-0.010770,1
10107,20200408,MSFT,MICROSOFT CORP,165.13000,0.010031,1
10107,20200409,MSFT,MICROSOFT CORP,165.14000,0.000061,1
10107,20200413,MSFT,MICROSOFT CORP,165.50999,0.002240,1
10107,20200414,MSFT,MICROSOFT CORP,173.70000,0.049483,1
10107,20200415,MSFT,MICROSOFT CORP,171.88000,-0.010478,1
10107,20200416,MSFT,MICROSOFT CORP,177.03999,0.030021,1
10107,20200417,MSFT,MICROSOFT CORP,178.60001,0.008812,1
10107,20200420,MSFT,MICROSOFT CORP,175.06000,-0.019821,1
10107,20200421,MSFT,MICROSOFT CORP,167.82001,-0.041357,1
10107,20200422,MSFT,MICROSOFT CORP,173.52000,0.033965,1
10107,20200423,MSFT,MICROSOFT CORP,171.42000,-0.012102,1
10107,20200424,MSFT,MICROSOFT CORP,174.55000,0.018259,1
10107,20200427,MSFT,MICROSOFT CORP,174.05000,-0.002865,1
10107,20200428,MSFT,MICROSOFT CORP,169.81000,-0.024361,1
10107,20200429,MSFT,MICROSOFT CORP,177.42999,0.044874,1
10107,20200430,MSFT,MICROSOFT CORP,179.21001,0.010032,1
10107,20200501,MSFT,MICROSOFT CORP,174.57001,-0.025891,1
10107,20200504,MSFT,MICROSOFT CORP,178.84000,0.024460,1
10107,20200505,MSFT,MICROSOFT CORP,180.75999,0.010736,1
10107,20200506,MSFT,MICROSOFT CORP,182.53999,0.009847,1
10107,20200507,MSFT,MICROSOFT CORP,183.60001,0.005807,1
10107,20200508,MSFT,MICROSOFT CORP,184.67999,0.005882,1
10107,20200511,MSFT,MICROSOFT CORP,186.74001,0.011154,1
10107,20200512,MSFT,MICROSOFT CORP,182.50999,-0.022652,1
10107,20200513,MSFT,MICROSOFT CORP,179.75000,-0.015122,1
10107,20200514,MSFT,MICROSOFT CORP,180.53000,0.004339,1
10107,20200515,MSFT,MICROSOFT CORP,183.16000,0.014568,1
10107,20200518,MSFT,MICROSOFT CORP,184.91000,0.009554,1
10107,20200519,MSFT,MICROSOFT CORP,183.63000,-0.006922,1
10107,20200520,MSFT,MICROSOFT CORP,185.66000,0.013832,1
10107,20200521,MSFT,MICROSOFT CORP,183.42999,-0.012011,1
10107,20200522,MSFT,MICROSOFT CORP,183.50999,0.000436,1
10107,20200526,MSFT,MICROSOFT CORP,181.57001,-0.010572,1
10107,20200527,MSFT,MICROSOFT CORP,181.81000,0.001322,1
10107,20200528,MSFT,MICROSOFT CORP,181.39999,-0.002255,1
10107,20200529,MSFT,MICROSOFT CORP,183.25000,0.010198,1
10107,20200601,MSFT,MICROSOFT CORP,182.83000,-0.002292,1
10107,20200602,MSFT,MICROSOFT CORP,184.91000,0.011377,1
10107,20200603,MSFT,MICROSOFT CORP,185.36000,0.002434,1
10107,20200604,MSFT,MICROSOFT CORP,182.92000,-0.013164,1
10107,20200605,MSFT,MICROSOFT CORP,187.20000,0.023398,1
10107,20200608,MSFT,MICROSOFT CORP,188.36000,0.006197,1
10107,20200609,MSFT,MICROSOFT CORP,189.80000,0.007645,1
10107,20200610,MSFT,MICROSOFT CORP,196.84000,0.037092,1
10107,20200611,MSFT,MICROSOFT CORP,186.27000,-0.053698,1
10107,20200612,MSFT,MICROSOFT CORP,187.74001,0.007892,1
10107,20200615,MSFT,MICROSOFT CORP,188.94000,0.006392,1
10107,20200616,MSFT,MICROSOFT CORP,193.57001,0.024505,1
10107,20200617,MSFT,MICROSOFT CORP,194.24001,0.003461,1
10107,20200618,MSFT,MICROSOFT CORP,196.32001,0.010708,1
10107,20200619,MSFT,MICROSOFT CORP,195.14999,-0.005960,1
10107,20200622,MSFT,MICROSOFT CORP,200.57001,0.027774,1
10107,20200623,MSFT,MICROSOFT CORP,201.91000,0.006681,1
10107,20200624,MSFT,MICROSOFT CORP,197.84000,-0.020158,1
10107,20200625,MSFT,MICROSOFT CORP,200.34000,0.012636,1
10107,20200626,MSFT,MICROSOFT CORP,196.33000,-0.020016,1
10107,20200629,MSFT,MICROSOFT CORP,198.44000,0.010747,1
10107,20200630,MSFT,MICROSOFT CORP,203.50999,0.025549,1
10107,20200701,MSFT,MICROSOFT CORP,204.70000,0.005847,1
10107,20200702,MSFT,MICROSOFT CORP,206.25999,0.007621,1
10107,20200706,MSFT,MICROSOFT CORP,210.70000,0.021526,1
10107,20200707,MSFT,MICROSOFT CORP,208.25000,-0.011628,1
10107,20200708,MSFT,MICROSOFT CORP,212.83000,0.021993,1
10107,20200709,MSFT,MICROSOFT CORP,214.32001,0.007001,1
10107,20200710,MSFT,MICROSOFT CORP,213.67000,-0.003033,1
10107,20200713,MSFT,MICROSOFT CORP,207.07001,-0.030889,1
10107,20200714,MSFT,MICROSOFT CORP,208.35001,0.006181,1
10107,20200715,MSFT,MICROSOFT CORP,208.03999,-0.001488,1
10107,20200716,MSFT,MICROSOFT CORP,203.92000,-0.019804,1
10107,20200717,MSFT,MICROSOFT CORP,202.88000,-0.005100,1
10107,20200720,MSFT,MICROSOFT CORP,211.60001,0.042981,1
10107,20200721,MSFT,MICROSOFT CORP,208.75000,-0.013469,1
10107,20200722,MSFT,MICROSOFT CORP,211.75000,0.014371,1
10107,20200723,MSFT,MICROSOFT CORP,202.53999,-0.043495,1
10107,20200724,MSFT,MICROSOFT CORP,201.30000,-0.006122,1
10107,20200727,MSFT,MICROSOFT CORP,203.85001,0.012668,1
10107,20200728,MSFT,MICROSOFT CORP,202.02000,-0.008977,1
10107,20200729,MSFT,MICROSOFT CORP,204.06000,0.010098,1
10107,20200730,MSFT,MICROSOFT CORP,203.89999,-0.000784,1
10107,20200731,MSFT,MICROSOFT CORP,205.00999,0.005444,1
10107,20200803,MSFT,MICROSOFT CORP,216.53999,0.056241,1
10107,20200804,MSFT,MICROSOFT CORP,213.28999,-0.015009,1
10107,20200805,MSFT,MICROSOFT CORP,212.94000,-0.001641,1
10107,20200806,MSFT,MICROSOFT CORP,216.35001,0.016014,1
10107,20200807,MSFT,MICROSOFT CORP,212.48000,-0.017888,1
10107,20200810,MSFT,MICROSOFT CORP,208.25000,-0.019908,1
10107,20200811,MSFT,MICROSOFT CORP,203.38000,-0.023385,1
10107,20200812,MSFT,MICROSOFT CORP,209.19000,0.028567,1
10107,20200813,MSFT,MICROSOFT CORP,208.70000,-0.002342,1
10107,20200814,MSFT,MICROSOFT CORP,208.89999,0.000958,1
10107,20200817,MSFT,MICROSOFT CORP,210.28000,0.006606,1
10107,20200818,MSFT,MICROSOFT CORP,211.49001,0.005754,1
10107,20200819,MSFT,MICROSOFT CORP,209.70000,-0.006052,1
10107,20200820,MSFT,MICROSOFT CORP,214.58000,0.023271,1
10107,20200821,MSFT,MICROSOFT CORP,213.02000,-0.007270,1
10107,20200824,MSFT,MICROSOFT CORP,213.69000,0.003145,1
10107,20200825,MSFT,MICROSOFT CORP,216.47000,0.013009,1
10107,20200826,MSFT,MICROSOFT CORP,221.14999,0.021620,1
10107,20200827,MSFT,MICROSOFT CORP,226.58000,0.024554,1
10107,20200828,MSFT,MICROSOFT CORP,228.91000,0.010283,1
10107,20200831,MSFT,MICROSOFT CORP,225.53000,-0.014766,1
10107,20200901,MSFT,MICROSOFT CORP,227.27000,0.007715,1
10107,20200902,MSFT,MICROSOFT CORP,231.64999,0.019272,1
10107,20200903,MSFT,MICROSOFT CORP,217.30000,-0.061947,1
10107,20200904,MSFT,MICROSOFT CORP,214.25000,-0.014036,1
10107,20200908,MSFT,MICROSOFT CORP,202.66000,-0.054096,1
10107,20200909,MSFT,MICROSOFT CORP,211.28999,0.042584,1
10107,20200910,MSFT,MICROSOFT CORP,205.37000,-0.028018,1
10107,20200911,MSFT,MICROSOFT CORP,204.03000,-0.006525,1
10107,20200914,MSFT,MICROSOFT CORP,205.41000,0.006764,1
10107,20200915,MSFT,MICROSOFT CORP,208.78000,0.016406,1
10107,20200916,MSFT,MICROSOFT CORP,205.05000,-0.017866,1
10107,20200917,MSFT,MICROSOFT CORP,202.91000,-0.010436,1
10107,20200918,MSFT,MICROSOFT CORP,200.39000,-0.012419,1
10107,20200921,MSFT,MICROSOFT CORP,202.53999,0.010729,1
10107,20200922,MSFT,MICROSOFT CORP,207.42000,0.024094,1
10107,20200923,MSFT,MICROSOFT CORP,200.59000,-0.032928,1
10107,20200924,MSFT,MICROSOFT CORP,203.19000,0.012962,1
10107,20200925,MSFT,MICROSOFT CORP,207.82001,0.022787,1
10107,20200928,MSFT,MICROSOFT CORP,209.44000,0.007795,1
10107,20200929,MSFT,MICROSOFT CORP,207.25999,-0.010409,1
10107,20200930,MSFT,MICROSOFT CORP,210.33000,0.014812,1
10107,20201001,MSFT,MICROSOFT CORP,212.46001,0.010127,1
10107,20201002,MSFT,MICROSOFT CORP,206.19000,-0.029511,1
10107,20201005,MSFT,MICROSOFT CORP,210.38000,0.020321,1
10107,20201006,MSFT,MICROSOFT CORP,205.91000,-0.021247,1
10107,20201007,MSFT,MICROSOFT CORP,209.83000,0.019037,1
10107,20201008,MSFT,MICROSOFT CORP,210.58000,0.003574,1
10107,20201009,MSFT,MICROSOFT CORP,215.81000,0.024836,1
10107,20201012,MSFT,MICROSOFT CORP,221.39999,0.025902,1
10107,20201013,MSFT,MICROSOFT CORP,222.86000,0.006594,1
10107,20201014,MSFT,MICROSOFT CORP,220.86000,-0.008974,1
10107,20201015,MSFT,MICROSOFT CORP,219.66000,-0.005433,1
10107,20201016,MSFT,MICROSOFT CORP,219.66000,0.000000,1
10107,20201019,MSFT,MICROSOFT CORP,214.22000,-0.024766,1
10107,20201020,MSFT,MICROSOFT CORP,214.64999,0.002007,1
10107,20201021,MSFT,MICROSOFT CORP,214.80000,0.000699,1
10107,20201022,MSFT,MICROSOFT CORP,214.89000,0.000419,1
10107,20201023,MSFT,MICROSOFT CORP,216.23000,0.006236,1
10107,20201026,MSFT,MICROSOFT CORP,210.08000,-0.028442,1
10107,20201027,MSFT,MICROSOFT CORP,213.25000,0.015089,1
10107,20201028,MSFT,MICROSOFT CORP,202.67999,-0.049566,1
10107,20201029,MSFT,MICROSOFT CORP,204.72000,0.010065,1
10107,20201030,MSFT,MICROSOFT CORP,202.47000,-0.010991,1
10107,20201102,MSFT,MICROSOFT CORP,202.33000,-0.000691,1
10107,20201103,MSFT,MICROSOFT CORP,206.42999,0.020264,1
10107,20201104,MSFT,MICROSOFT CORP,216.39000,0.048249,1
10107,20201105,MSFT,MICROSOFT CORP,223.28999,0.031887,1
10107,20201106,MSFT,MICROSOFT CORP,223.72000,0.001926,1
10107,20201109,MSFT,MICROSOFT CORP,218.39000,-0.023824,1
10107,20201110,MSFT,MICROSOFT CORP,211.00999,-0.033793,1
10107,20201111,MSFT,MICROSOFT CORP,216.55000,0.026255,1
10107,20201112,MSFT,MICROSOFT CORP,215.44000,-0.005126,1
10107,20201113,MSFT,MICROSOFT CORP,216.50999,0.004967,1
10107,20201116,MSFT,MICROSOFT CORP,217.23000,0.003325,1
10107,20201117,MSFT,MICROSOFT CORP,214.46001,-0.012751,1
10107,20201118,MSFT,MICROSOFT CORP,211.08000,-0.013149,1
10107,20201119,MSFT,MICROSOFT CORP,212.42000,0.006348,1
10107,20201120,MSFT,MICROSOFT CORP,210.39000,-0.009557,1
10107,20201123,MSFT,MICROSOFT CORP,210.11000,-0.001331,1
10107,20201124,MSFT,MICROSOFT CORP,213.86000,0.017848,1
10107,20201125,MSFT,MICROSOFT CORP,213.87000,0.000047,1
10107,20201127,MSFT,MICROSOFT CORP,215.23000,0.006359,1
10107,20201130,MSFT,MICROSOFT CORP,214.07001,-0.005390,1
10107,20201201,MSFT,MICROSOFT CORP,216.21001,0.009997,1
10107,20201202,MSFT,MICROSOFT CORP,215.37000,-0.003885,1
10107,20201203,MSFT,MICROSOFT CORP,214.24001,-0.005247,1
10107,20201204,MSFT,MICROSOFT CORP,214.36000,0.000560,1
10107,20201207,MSFT,MICROSOFT CORP,214.28999,-0.000327,1
10107,20201208,MSFT,MICROSOFT CORP,216.00999,0.008027,1
10107,20201209,MSFT,MICROSOFT CORP,211.80000,-0.019490,1
10107,20201210,MSFT,MICROSOFT CORP,210.52000,-0.006043,1
10107,20201211,MSFT,MICROSOFT CORP,213.25999,0.013015,1
10107,20201214,MSFT,MICROSOFT CORP,214.20000,0.004408,1
10107,20201215,MSFT,MICROSOFT CORP,214.13000,-0.000327,1
10107,20201216,MSFT,MICROSOFT CORP,219.28000,0.024051,1
10107,20201217,MSFT,MICROSOFT CORP,219.42000,0.000638,1
10107,20201218,MSFT,MICROSOFT CORP,218.59000,-0.003783,1
10107,20201221,MSFT,MICROSOFT CORP,222.59000,0.018299,1
10107,20201222,MSFT,MICROSOFT CORP,223.94000,0.006065,1
10107,20201223,MSFT,MICROSOFT CORP,221.02000,-0.013039,1
10107,20201224,MSFT,MICROSOFT CORP,222.75000,0.007827,1
10107,20201228,MSFT,MICROSOFT CORP,224.96001,0.009921,1
10107,20201229,MSFT,MICROSOFT CORP,224.14999,-0.003601,1
10107,20201230,MSFT,MICROSOFT CORP,221.67999,-0.011019,1
10107,20201231,MSFT,MICROSOFT CORP,222.42000,0.003338,1
10107,20210104,MSFT,MICROSOFT CORP,217.69000,-0.021266,1
10107,20210105,MSFT,MICROSOFT CORP,217.89999,0.000965,1
10107,20210106,MSFT,MICROSOFT CORP,212.25000,-0.025929,1
10107,20210107,MSFT,MICROSOFT CORP,218.28999,0.028457,1
10107,20210108,MSFT,MICROSOFT CORP,219.62000,0.006093,1
10107,20210111,MSFT,MICROSOFT CORP,217.49001,-0.009699,1
10107,20210112,MSFT,MICROSOFT CORP,214.92999,-0.011771,1
10107,20210113,MSFT,MICROSOFT CORP,216.34000,0.006560,1
10107,20210114,MSFT,MICROSOFT CORP,213.02000,-0.015346,1
10107,20210115,MSFT,MICROSOFT CORP,212.64999,-0.001737,1
10107,20210119,MSFT,MICROSOFT CORP,216.44000,0.017823,1
10107,20210120,MSFT,MICROSOFT CORP,224.34000,0.036500,1
10107,20210121,MSFT,MICROSOFT CORP,224.97000,0.002808,1
10107,20210122,MSFT,MICROSOFT CORP,225.95000,0.004356,1
10107,20210125,MSFT,MICROSOFT CORP,229.53000,0.015844,1
10107,20210126,MSFT,MICROSOFT CORP,232.33000,0.012199,1
10107,20210127,MSFT,MICROSOFT CORP,232.89999,0.002453,1
10107,20210128,MSFT,MICROSOFT CORP,238.92999,0.025891,1
10107,20210129,MSFT,MICROSOFT CORP,231.96001,-0.029172,1
10107,20210201,MSFT,MICROSOFT CORP,239.64999,0.033152,1
10107,20210202,MSFT,MICROSOFT CORP,239.50999,-0.000584,1
10107,20210203,MSFT,MICROSOFT CORP,243.00000,0.014571,1
10107,20210204,MSFT,MICROSOFT CORP,242.00999,-0.004074,1
10107,20210205,MSFT,MICROSOFT CORP,242.20000,0.000785,1
10107,20210208,MSFT,MICROSOFT CORP,242.47000,0.001115,1
10107,20210209,MSFT,MICROSOFT CORP,243.77000,0.005362,1
10107,20210210,MSFT,MICROSOFT CORP,242.82001,-0.003897,1
10107,20210211,MSFT,MICROSOFT CORP,244.49001,0.006878,1
10107,20210212,MSFT,MICROSOFT CORP,244.99001,0.002045,1
10107,20210216,MSFT,MICROSOFT CORP,243.70000,-0.005266,1
10107,20210217,MSFT,MICROSOFT CORP,244.20000,0.004350,1
10107,20210218,MSFT,MICROSOFT CORP,243.78999,-0.001679,1
10107,20210219,MSFT,MICROSOFT CORP,240.97000,-0.011567,1
10107,20210222,MSFT,MICROSOFT CORP,234.50999,-0.026808,1
10107,20210223,MSFT,MICROSOFT CORP,233.27000,-0.005288,1
10107,20210224,MSFT,MICROSOFT CORP,234.55000,0.005487,1
10107,20210225,MSFT,MICROSOFT CORP,228.99001,-0.023705,1
10107,20210226,MSFT,MICROSOFT CORP,232.38000,0.014804,1
10107,20210301,MSFT,MICROSOFT CORP,236.94000,0.019623,1
10107,20210302,MSFT,MICROSOFT CORP,233.87000,-0.012957,1
10107,20210303,MSFT,MICROSOFT CORP,227.56000,-0.026981,1
10107,20210304,MSFT,MICROSOFT CORP,226.73000,-0.003647,1
10107,20210305,MSFT,MICROSOFT CORP,231.60001,0.021479,1
10107,20210308,MSFT,MICROSOFT CORP,227.39000,-0.018178,1
10107,20210309,MSFT,MICROSOFT CORP,233.78000,0.028101,1
10107,20210310,MSFT,MICROSOFT CORP,232.42000,-0.005817,1
10107,20210311,MSFT,MICROSOFT CORP,237.13000,0.020265,1
10107,20210312,MSFT,MICROSOFT CORP,235.75000,-0.005820,1
10107,20210315,MSFT,MICROSOFT CORP,234.81000,-0.003987,1
10107,20210316,MSFT,MICROSOFT CORP,237.71001,0.012350,1
10107,20210317,MSFT,MICROSOFT CORP,237.03999,-0.002819,1
10107,20210318,MSFT,MICROSOFT CORP,230.72000,-0.026662,1
10107,20210319,MSFT,MICROSOFT CORP,230.35001,-0.001604,1
10107,20210322,MSFT,MICROSOFT CORP,235.99001,0.024484,1
10107,20210323,MSFT,MICROSOFT CORP,237.58000,0.006738,1
10107,20210324,MSFT,MICROSOFT CORP,235.46001,-0.008923,1
10107,20210325,MSFT,MICROSOFT CORP,232.34000,-0.013251,1
10107,20210326,MSFT,MICROSOFT CORP,236.48000,0.017819,1
10107,20210329,MSFT,MICROSOFT CORP,235.24001,-0.005244,1
10107,20210330,MSFT,MICROSOFT CORP,231.85001,-0.014411,1
10107,20210331,MSFT,MICROSOFT CORP,235.77000,0.016907,1
10107,20210401,MSFT,MICROSOFT CORP,242.35001,0.027909,1
10107,20210405,MSFT,MICROSOFT CORP,249.07001,0.027728,1
10107,20210406,MSFT,MICROSOFT CORP,247.86000,-0.004858,1
10107,20210407,MSFT,MICROSOFT CORP,249.89999,0.008230,1
10107,20210408,MSFT,MICROSOFT CORP,253.25000,0.013405,1
10107,20210409,MSFT,MICROSOFT CORP,255.85001,0.010267,1
10107,20210412,MSFT,MICROSOFT CORP,255.91000,0.000235,1
10107,20210413,MSFT,MICROSOFT CORP,258.48999,0.010082,1
10107,20210414,MSFT,MICROSOFT CORP,255.59000,-0.011219,1
10107,20210415,MSFT,MICROSOFT CORP,259.50000,0.015298,1
10107,20210416,MSFT,MICROSOFT CORP,260.73999,0.004778,1
10107,20210419,MSFT,MICROSOFT CORP,258.73999,-0.007670,1
10107,20210420,MSFT,MICROSOFT CORP,258.26001,-0.001855,1
10107,20210421,MSFT,MICROSOFT CORP,260.57999,0.008983,1
10107,20210422,MSFT,MICROSOFT CORP,257.17001,-0.013086,1
10107,20210423,MSFT,MICROSOFT CORP,261.14999,0.015476,1
10107,20210426,MSFT,MICROSOFT CORP,261.54999,0.001532,1
10107,20210427,MSFT,MICROSOFT CORP,261.97000,0.001606,1
10107,20210428,MSFT,MICROSOFT CORP,254.56000,-0.028286,1
10107,20210429,MSFT,MICROSOFT CORP,252.50999,-0.008053,1
10107,20210430,MSFT,MICROSOFT CORP,252.17999,-0.001307,1
10107,20210503,MSFT,MICROSOFT CORP,251.86000,-0.001269,1
10107,20210504,MSFT,MICROSOFT CORP,247.78999,-0.016160,1
10107,20210505,MSFT,MICROSOFT CORP,246.47000,-0.005327,1
10107,20210506,MSFT,MICROSOFT CORP,249.73000,0.013227,1
10107,20210507,MSFT,MICROSOFT CORP,252.46001,0.010932,1
10107,20210510,MSFT,MICROSOFT CORP,247.17999,-0.020914,1
10107,20210511,MSFT,MICROSOFT CORP,246.23000,-0.003843,1
10107,20210512,MSFT,MICROSOFT CORP,239.00000,-0.029363,1
10107,20210513,MSFT,MICROSOFT CORP,243.03000,0.016862,1
10107,20210514,MSFT,MICROSOFT CORP,248.14999,0.021067,1
10107,20210517,MSFT,MICROSOFT CORP,245.17999,-0.011969,1
10107,20210518,MSFT,MICROSOFT CORP,243.08000,-0.008565,1
10107,20210519,MSFT,MICROSOFT CORP,243.12000,0.002468,1
10107,20210520,MSFT,MICROSOFT CORP,246.48000,0.013820,1
10107,20210521,MSFT,MICROSOFT CORP,245.17000,-0.005315,1
10107,20210524,MSFT,MICROSOFT CORP,250.78000,0.022882,1
10107,20210525,MSFT,MICROSOFT CORP,251.72000,0.003748,1
10107,20210526,MSFT,MICROSOFT CORP,251.49001,-0.000914,1
10107,20210527,MSFT,MICROSOFT CORP,249.31000,-0.008668,1
10107,20210528,MSFT,MICROSOFT CORP,249.67999,0.001484,1
10107,20210601,MSFT,MICROSOFT CORP,247.39999,-0.009132,1
10107,20210602,MSFT,MICROSOFT CORP,247.30000,-0.000404,1
10107,20210603,MSFT,MICROSOFT CORP,245.71001,-0.006429,1
10107,20210604,MSFT,MICROSOFT CORP,250.78999,0.020675,1
10107,20210607,MSFT,MICROSOFT CORP,253.81000,0.012042,1
10107,20210608,MSFT,MICROSOFT CORP,252.57001,-0.004886,1
10107,20210609,MSFT,MICROSOFT CORP,253.59000,0.004038,1
10107,20210610,MSFT,MICROSOFT CORP,257.23999,0.014393,1
10107,20210611,MSFT,MICROSOFT CORP,257.89001,0.002527,1
10107,20210614,MSFT,MICROSOFT CORP,259.89001,0.007755,1
10107,20210615,MSFT,MICROSOFT CORP,258.35999,-0.005887,1
10107,20210616,MSFT,MICROSOFT CORP,257.38000,-0.003793,1
10107,20210617,MSFT,MICROSOFT CORP,260.89999,0.013676,1
10107,20210618,MSFT,MICROSOFT CORP,259.42999,-0.005634,1
10107,20210621,MSFT,MICROSOFT CORP,262.63000,0.012335,1
10107,20210622,MSFT,MICROSOFT CORP,265.51001,0.010966,1
10107,20210623,MSFT,MICROSOFT CORP,265.27499,-0.000885,1
10107,20210624,MSFT,MICROSOFT CORP,266.69000,0.005334,1
10107,20210625,MSFT,MICROSOFT CORP,265.01999,-0.006262,1
10107,20210628,MSFT,MICROSOFT CORP,268.72000,0.013961,1
10107,20210629,MSFT,MICROSOFT CORP,271.39999,0.009973,1
10107,20210630,MSFT,MICROSOFT CORP,270.89999,-0.001842,1
10107,20210701,MSFT,MICROSOFT CORP,271.60001,0.002584,1
10107,20210702,MSFT,MICROSOFT CORP,277.64999,0.022275,1
10107,20210706,MSFT,MICROSOFT CORP,277.66000,0.000036,1
10107,20210707,MSFT,MICROSOFT CORP,279.92999,0.008175,1
